BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
3613.551586,1,2653.49,2033.01,620.48,3516.374364,6500,868.565652,1183.572986
1.366727,0.545455,0,0,0,191.751369,1200,594.099172,26.161818
686.657879,1,2476.45,1624.5,851.95,253.273353,4000,1600.734366,224.265608
6100.396015,1,0,0,0,5312.922403,12000,1460.027383,1465.870504
5926.922151,1,2325.75,2325.75,0,461.862131,13000,1489.518098,1644.757535
1135.452712,1,374.94,0,374.94,1062.414129,1200,415.322291,678.223873
1502.972028,1,673.8,673.8,0,1187.524461,2400,2925.653927,361.356383
1355.179528,1,0,0,0,119.945758,1500,338.541279,348.388563
2962.757731,1,4398.65,300,4098.65,2483.768145,3000,7109.795209,5114.110493
1467.458994,0.909091,497.83,434.8,63.03,0,1500,726.488879,856.508162
1737.037252,1,2432.9,1800,632.9,0,5000,1500.221266,468.467422
3866.85069,1,0,0,0,762.875848,10000,708.94961,1392.546969
1637.51006,1,0,0,0,6050.562566,6500,5587.314274,437.988978
2948.881234,1,840.48,510,330.48,411.828101,3000,1520.923579,1841.972209
10.785694,0.444444,384.4,0,384.4,0,1500,655.428475,65.251585
126.32794,0.909091,718.01,718.01,0,0,7500,1067.973689,157.340797
3862.125712,1,812.78,676.8,135.98,3217.292489,6000,803.736956,1738.467819
2105.898309,1,0,0,0,217.314696,2250,569.815997,1031.776402
4891.896666,1,915.81,0,915.81,1678.175594,7500,1164.557472,1270.282758
1299.826045,1,599.74,524.5,75.24,160.70672,1500,589.628198,489.936556
68.707804,1,774.91,774.91,0,0,7500,1209.741424,169.985235
589.130175,1,1669.58,1060.58,609,0,3000,2883.911526,292.720686
820.163313,1,680.14,0,680.14,0,1200,1178.247173,219.875876
282.873015,1,484.49,305,179.49,0,1000,341.883623,979.920602
3367.300661,1,898.18,798.78,99.4,0,6500,855.157235,1315.440072
1299.092905,1,323.99,323.99,0,10614.20378,8500,2222.007132,1109.569412
93.358273,0.857143,1094.41,220.01,874.4,0,1500,780.526454,102.598525
1872.458334,1,220,220,0,330.0146,2000,716.568489,755.821363
11.78569,0.272727,69.9,69.9,0,0,2000,266.254303,116.316856
1694.125362,1,437.52,172.6,264.92,0,1800,797.134098,666.656548
62.986919,1,693.43,62,631.43,0,8500,593.0196,152.069656
4005.202539,1,1425.23,1208.45,216.78,2637.011333,5550,1607.054463,1061.281539
1887.939311,1,0,0,0,1535.271649,6700,567.78086,406.932424
1003.774921,1,161.27,161.27,0,0,1200,257.638043,368.466873
877.354533,1,6954.28,6441.4,512.88,61.792952,9000,7486.398825,236.319631
670.425221,1,349,0,349,0,1950,563.652253,218.138964
15.669963,0.714286,70.81,0,70.81,0,1500,16.385421,84.383546
892.102792,1,0,0,0,276.598043,900,511.767875,321.440682
1037.137052,1,549,549,0,882.773966,4000,2521.277415,2480.872488
3278.259894,1,1581.43,1296.74,284.69,0,8500,996.350965,1147.212494
930.286054,1,3039.16,439.16,2600,0,2500,2991.900221,548.880214
61.921514,0.181818,655.21,655.21,0,0,1500,116.093233,172.342232
3765.693221,1,0,0,0,1700.400179,4000,745.344919,2011.115424
962.855497,0.909091,1839.69,1501.05,338.64,0,5000,1331.30538,247.588037
935.367518,0.818182,2186.22,1774.12,412.1,0,1700,3159.774947,291.825678
2640.820976,0.9,1167.86,0,1167.86,3463.175221,8000,538.132963,641.479689
39.670161,1,319.92,0,319.92,0,10000,365.863745,176.935616
1158.783497,1,183,183,0,0,1200,271.548882,355.227627
1518.339584,1,1435.79,762.12,673.67,0,1500,1075.686261,1136.154471
2158.754686,1,0,0,0,3027.725404,9000,1392.104949,494.197293
6882.811896,1,2480.63,2038.24,442.39,1657.436894,8500,1876.060624,2543.670089
132.353911,1,358.34,0,358.34,0,1500,85.938437,149.203101
3732.224017,1,0,0,0,2167.305318,4500,1086.72505,1535.949295
1089.475719,1,0,0,0,287.364895,3000,373.306733,231.573591
434.71366,1,1971.57,450.94,1520.63,0,6700,616.189722,223.258848
246.688528,0.909091,297.96,0,297.96,0,1000,1333.301174,221.51113
8161.84873,1,5519,4986.43,532.57,0,9000,3723.833142,4650.41017
35.276551,1,22.48,22.48,0,0,7500,68.205028,200.03439
87.908147,0.545455,895.11,895.11,0,0,16500,1082.659906,103.425559
215.993595,1,835.71,0,835.71,0,5500,794.991453,178.248506
3333.963106,1,934.07,841.07,93,0,11500,867.272423,935.819727
6071.895277,1,204.8,0,204.8,4283.656363,7000,1892.355319,1653.92317
63.169044,1,806.71,806.71,0,0,7500,705.485115,148.199188
1326.334307,1,2484.76,374.18,2110.58,0,7500,400.178807,367.804459
1088.996599,1,0,0,0,2475.856774,2500,170.234238,214.292795
4146.601225,1,521.32,200,321.32,2054.006911,5000,1147.148308,1070.072907
2240.079824,1,0,0,0,7955.964618,3000,8064.891702,883.416435
440.263759,1,891.66,891.66,0,0,7500,619.251006,188.075723
642.939211,0.545455,0,0,0,1936.701702,1950,3997.53568,308.839052
67.515739,0.909091,640.48,640.48,0,0,500,531.228483,162.317727
625.292621,1,1215.64,1215.64,0,0,2500,297.914805,525.056459
25.766006,1,290,0,290,0,1500,262.366918,170.710461
3197.652201,1,0,0,0,4179.249342,5000,6103.93835,759.570108
39.432667,1,442.76,0,442.76,0,2100,482.712777,130.29661
2651.966491,1,0,0,0,1680.241238,3000,771.905711,778.739379
186.130209,0.636364,2546.94,1136.36,1410.58,0,12000,4633.517467,216.399562
669.973636,0.545455,0,0,0,1479.440572,3000,1616.215963,121.550312
25.897329,1,299.65,299.65,0,0,9000,261.779201,163.208033
1243.734425,1,0,0,0,306.3199,1500,635.639502,342.273932
1965.881663,1,3782.09,2450,1332.09,0,1800,3988.944816,2687.313856
140.715619,0.888889,1562.4,0,1562.4,0,2500,1140.945539,134.478322
31.285608,0.636364,1013,0,1013,0,4500,1486.232552,43.611906
115.593266,0.818182,46.3,0,46.3,378.517888,7500,450.775587,93.858687
1055.613983,1,0,0,0,378.769414,1200,1328.486686,267.70904
874.800721,0.909091,0,0,0,557.540201,1700,1915.107195,200.032263
14.9447,0.636364,381.5,0,381.5,0,3000,602.003541,124.074597
118.463635,0.818182,1572.67,1572.67,0,0,5000,1838.425899,131.342387
551.175183,1,1711.11,537.42,1173.69,0,4000,1581.285232,189.328101
144.080651,1,1526.54,1005.69,520.85,0,3000,0,
673.930629,1,689.93,0,689.93,916.447583,1800,1603.66063,204.556137
122.062129,1,924.69,422,502.69,0,6300,789.33314,164.279979
72.033516,1,837.43,39,798.43,0,2500,948.576582,169.887225
4350.643699,0.9,1021.19,441.55,579.64,11220.76636,6000,7137.368582,1661.123436
1413.006634,1,1678.69,1528.69,150,392.356874,1800,2308.456562,510.627017
1253.764799,1,666.98,666.98,0,0,2400,3038.416025,1276.724682
260.636327,1,673.28,673.28,0,477.616267,300,1150.334467,435.025577
87.296391,0.636364,897.56,897.56,0,0,4000,880.271979,113.623443
2024.488164,1,0,0,0,1374.874243,3000,3398.082374,678.700673
52.485431,1,1476.02,644.07,831.95,0,7000,1149.01904,97.339489
11.736675,1,119.28,0,119.28,0,1700,115.257036,92.166894
3242.285167,1,0,0,0,2732.692813,6000,766.465991,1225.221287
1716.340133,1,184.23,0,184.23,0,1700,510.451516,833.346049
919.85102,1,0,0,0,1483.168185,2000,2087.8452,338.75698
634.088475,0.75,2194.29,2065.25,129.04,0,10000,408.701268,201.735817
1337.229284,1,6661.25,5805.5,855.75,0,1700,5936.298921,554.610686
1700.502651,1,0,0,0,257.198087,2500,819.6874,428.628715
433.436164,1,2552.55,626.51,1926.04,0,5000,2828.817452,184.724863
193.103834,1,246.56,246.56,0,0,600,3540.713522,1987.489882
58.924277,1,449.4,0,449.4,0,2000,420.654043,176.280895
1995.332004,1,0,0,0,209.970707,2000,510.542442,923.312273
2075.637866,0.454545,0,0,0,4573.876388,7500,1146.220278,1448.097316
0,0,125.37,0,125.37,0,1500,0,
1199.490675,1,2093.55,1727.08,366.47,0,4000,2833.409817,344.952165
3576.905009,1,0,0,0,2224.867516,4000,755.884496,1212.323241
1034.253025,1,144,0,144,365.613498,1000,373.833477,658.796594
31.934855,1,533.52,0,533.52,0,10000,586.42543,166.592076
1523.552696,1,1810,1810,0,0,1850,368.561315,390.858281
55.805523,1,1343.88,0,1343.88,0,5700,1278.431749,177.351498
84.537586,0.909091,547.54,157.54,390,0,6000,657.978173,161.430668
2271.936696,1,2386.88,173.26,2213.62,0,5000,917.290601,1633.568519
2178.733642,1,0,0,0,988.704211,3000,642.035001,579.522074
348.813275,1,0,0,0,27.740449,150,804.063354,3727.643932
2499.228939,1,217.37,0,217.37,5197.145458,10000,360.742975,372.143566
20.661831,0.454545,298.8,0,298.8,0,5000,529.767238,128.122144
127.727053,1,0,0,0,341.642911,11000,1489.306631,167.320117
1943.038819,1,0,0,0,399.745986,2000,748.233144,1155.324802
2861.242925,0.909091,0,0,0,725.809616,4500,5134.288965,699.504112
933.622145,1,2873.87,1756.23,1117.64,342.602229,7000,2361.792954,360.663949
223.786947,1,5094.41,3744.41,1350,1076.426136,3000,5874.101847,151.281295
2546.677419,1,0,0,0,555.691078,3000,629.301315,811.517014
3782.000774,1,60,60,0,104.521972,5000,894.056461,876.236347
1294.145453,1,3059.1,1836.98,1222.12,0,7000,5560.033502,497.637767
5.265937,0.363636,22.5,0,22.5,0,3000,819.881055,60.727594
3774.277331,0.7,0,0,0,7911.027809,9000,897.98134,1584.979751
1204.873791,1,0,0,0,58.18308,1500,1658.132051,390.628809
1710.418727,0.8,0,0,0,2813.620582,2500,1337.799917,508.122732
9111.704896,1,980,0,980,7202.118275,10000,2349.045262,3954.803197
651.236224,1,1696.62,1425.22,271.4,0,4600,1677.445455,221.961649
592.919388,1,105,0,105,0,6600,419.484901,195.526613
711.174631,1,155.39,155.39,0,0,8500,615.867397,190.288155
24.635116,1,205.92,0,205.92,0,1500,189.085208,117.723479
1516.547224,1,565.61,0,565.61,0,1500,857.794499,1136.557523
5055.816826,1,126.68,0,126.68,1854.786122,5500,1368.530409,1320.825093
10092.23573,1,8710.72,6799.79,1910.93,0,18000,4557.360839,2831.402596
2447.872198,1,2108.56,1563.4,545.16,0,7000,730.926311,718.232165
1040.419338,1,307.92,0,307.92,18.616675,1000,340.87911,3332.992542
951.675294,1,0,0,0,1090.520215,1200,178.362607,340.410195
4315.123399,1,3927.58,2238.34,1689.24,0,11000,1518.432988,1317.32547
5998.431562,0.909091,0,0,0,7120.317519,8500,1629.632001,1613.203482
4345.879999,1,0,0,0,5114.886055,5000,1035.564747,1546.857439
2280.447419,1,1681.78,1219,462.78,0,7500,1398.406343,513.533438
2104.961701,0.727273,4115.95,230.5,3885.45,9358.071183,8000,15172.58535,778.239214
3146.619037,1,161.44,161.44,0,1293.405174,4000,888.223787,746.243829
9993.352521,1,0,0,0,3299.665576,14500,2580.47736,2902.819273
1755.193192,1,0,0,0,1657.887522,1800,310.988036,627.613135
387.646975,1,2900.84,900.6,2000.24,0,7500,2581.347865,179.407624
3443.287685,1,500,500,0,0,7000,1073.265004,872.760983
1765.502751,1,2129.44,2129.44,0,506.593406,4450,1893.259541,472.608761
43.775427,1,523.64,523.64,0,0,6500,492.097703,172.889643
98.418953,0.555556,0,0,0,2327.566908,1500,2535.544366,62.281239
758.188531,1,0,0,0,305.653048,1950,388.247865,245.555646
2341.505917,1,1231.59,390.05,841.54,0,7600,1218.749713,572.244747
10124.47214,1,4795.49,2006.02,2789.47,0,15000,2552.784306,2780.902332
134.786311,1,515.42,137,378.42,0,2000,166.24989,170.243513
1225.201454,1,1842.64,1842.64,0,0,1200,2326.84606,996.543357
190.650694,1,1954.08,776.49,1177.59,0,4000,2012.696604,177.147238
3788.416968,0.857143,718.06,608.02,110.04,6348.57393,7500,294.502943,1107.881169
73.353928,0.4,0,0,0,380.852744,1200,1035.473514,84.740732
1123.476228,1,933.38,497.6,435.78,2721.894656,4000,339.284273,442.797661
1323.270862,1,0,0,0,681.498916,1500,848.816024,326.93747
14.289109,0.909091,275.21,0,275.21,0,7500,384.69094,96.596385
791.778273,0.818182,0,0,0,3058.096526,3000,2877.697274,255.198463
536.104848,1,8591.31,8008.5,582.81,0,1000,8390.497243,659.502436
228.925466,1,2084.18,2084.18,0,0,1000,2034.867192,195.590094
3193.320102,1,1887.25,1103.23,784.02,0,10500,8817.138726,662.651314
1283.032349,1,0,0,0,75.783817,1500,398.772365,749.765219
31.107711,0.272727,230,0,230,0,4500,1314.252082,134.541185
41.301246,1,655.79,655.79,0,0,6000,685.985441,185.521414
2077.343786,1,479.94,195,284.94,344.256221,2500,619.598735,576.194268
3822.394483,1,2239.1,1789.7,449.4,0,5300,944.21011,919.346978
2966.034939,1,0,0,0,1607.410863,3500,770.65505,789.628075
6046.821082,1,502.48,502.48,0,3143.218022,9000,2034.824228,1372.663864
868.044414,1,8443.97,7506.99,936.98,1637.416111,9000,7793.279324,233.662599
1861.08737,1,1752.06,1417.18,334.88,0,3500,737.941555,437.075647
5944.084692,1,0,0,0,584.439061,6000,1523.589544,2416.455868
909.164049,0.454545,200,200,0,3213.624456,4000,149.396413,714.634361
152.983848,0.375,0,0,0,451.815934,1200,54.712966,123.051387
3682.715337,1,0,0,0,789.024025,4200,980.81081,6604.763658
3124.579024,1,1620.09,1199.92,420.17,3440.35465,3600,4563.851228,1920.9573
1677.722492,1,3088.18,1480.64,1607.54,0,4100,1669.635458,459.391698
149.139346,1,1415.42,182,1233.42,0,6000,1186.629453,163.029483
4379.07132,1,45.84,0,45.84,2191.862613,5500,2005.913978,1371.456622
273.243365,1,2308.58,0,2308.58,0,7500,2453.347527,189.381014
555.340226,1,621.03,534.33,86.7,0,10500,347.749694,188.666431
612.311544,1,1115,715,400,0,1800,1407.537644,188.77787
1811.87843,1,900,0,900,99.27619,1700,1147.826125,1998.400995
3012.642667,1,6999.56,6999.56,0,0,3500,5446.940305,573.86773
4175.826879,1,0,0,0,9968.184827,10500,1083.433387,1000.206323
444.021111,0.545455,0,0,0,1101.192457,1000,191.491371,243.991341
3690.855584,1,0,0,0,5737.671452,9500,8907.704166,798.162634
4025.646358,1,0,0,0,1189.418695,5650,1138.104685,1210.778254
2754.527855,1,0,0,0,145.998161,3000,606.80074,1064.070359
40.069534,0.909091,833.29,833.29,0,0,7000,766.596225,112.992397
2183.58965,1,381.1,381.1,0,0,2400,1052.994297,929.718593
4752.694271,1,0,0,0,3473.011991,5000,2662.805022,2683.218557
5555.173827,1,6613.09,3594.45,3018.64,0,9500,5503.365097,1340.151555
1515.473846,1,862.44,0,862.44,2402.323391,5000,5908.136491,412.289836
6744.845686,1,4.44,0,4.44,19862.87844,16500,21440.29866,1350.823356
6930.14958,1,0,0,0,1710.197063,7500,1915.638655,1787.885357
98.6782,0.818182,540,540,0,0,1700,364.533707,169.369886
663.415354,1,608.18,608.18,0,929.641923,2700,614.998015,237.022164
896.619803,1,128.86,0,128.86,0,1200,1606.846759,927.291416
2820.576665,0.818182,0,0,0,10717.89195,7000,9602.278174,937.556314
1077.019958,1,465.9,398.1,67.8,272.884393,1200,360.977324,259.240426
2654.354521,1,256.68,40.4,216.28,1845.164653,4000,5175.714855,1084.89841
21.789565,0.333333,0,0,0,273.882354,1200,574.484351,30.624751
264.261791,1,175,0,175,0,1000,152.787605,213.203947
1188.102086,1,0,0,0,1984.802386,1800,2122.721313,360.708968
2317.222844,1,741.02,741.02,0,1101.246941,8200,1047.497885,574.751651
1012.295263,0.8,627.51,627.51,0,2169.972526,4000,304.899075,257.215964
1330.716005,1,1043.64,0,1043.64,0,1300,1210.930138,1598.490579
5983.285834,1,4170.04,4020.04,150,2359.135053,7000,2974.801874,3232.760835
2822.483318,1,1203.05,780.13,422.92,3521.075329,8500,4359.919494,624.012723
6231.293492,1,0,0,0,9423.621866,10500,7690.562242,1730.102644
2681.041081,1,0,0,0,1865.578447,7000,2806.574314,698.295365
158.657744,0.909091,752,752,0,0,2500,865.171658,161.710712
4359.963222,1,0,0,0,2763.612473,5000,1878.873999,3194.138435
803.033404,1,0,0,0,1785.847822,3400,483.890558,262.163584
1245.943963,1,5848.55,3843.33,2005.22,0,5000,4833.588891,271.982369
149.540627,0.636364,656.16,186.9,469.26,901.458485,3000,226.55628,167.090135
1140.805503,1,1296.47,1060.24,236.23,490.16229,1800,287.539782,299.883459
33.117601,0.909091,157.61,157.61,0,0,1800,173.321501,135.658586
6.690484,0.272727,133.2,0,133.2,0,2500,418.446951,42.250987
536.846283,0.727273,2660.21,2565.24,94.97,0,4000,931.515333,199.627117
143.025504,1,1312.35,1312.35,0,0,300,1212.60088,178.466749
0,0,339.85,339.85,0,103.334378,6500,432.927281,
5611.762916,1,4395.2,810.2,3585,1270.995476,10000,2697.38636,1264.58408
216.842907,0.909091,2480.88,279.09,2201.79,0,7000,2897.619018,141.539131
1400.189725,1,0,0,0,48.568786,1500,292.26428,636.964586
63.264922,0.818182,849.57,0,849.57,0,4000,886.592905,123.424741
2473.466078,1,0,0,0,944.4812,2500,156.061607,10474.56452
544.423104,1,710.19,381.03,329.16,0,1800,1453.969557,242.240752
1.869435,0.454545,0.24,0.24,0,0,3000,150.381107,53.294711
1395.011267,0.636364,0,0,0,4781.140751,5500,1719.426611,467.183345
3221.717702,1,0,0,0,935.750295,4500,5058.385272,1103.84347
1772.323491,1,574.14,146,428.14,2318.489037,7500,2663.779785,404.810009
899.526526,0.714286,0,0,0,1363.827125,1500,202.25573,168.184085
47.872617,0.818182,649,147.42,501.58,0,6000,624.293646,191.993448
253.08362,0.181818,0,0,0,1654.916972,1800,0,
3053.311301,1,1889.8,1242.9,646.9,182.209576,8800,1789.470663,988.843416
592.171152,1,0,0,0,1058.554385,1800,216.539488,124.816467
286.264356,0.857143,27.51,27.51,0,871.199257,500,733.901545,122.83519
7.056933,0.636364,85.8,0,85.8,0,2400,132.51377,118.67516
135.765325,1,3997.03,3943.93,53.1,99.079907,5600,3741.698029,206.505497
30.93853,0.909091,232.89,0,232.89,0,16000,86.660547,90.167861
35.382803,0.545455,359.84,0,359.84,0,5000,503.91361,135.328767
242.901961,0.636364,790.39,540.77,249.62,3866.409521,10000,3774.471563,121.14295
1678.85258,1,0,0,0,551.890714,1800,360.416137,545.158224
1344.353594,1,0,0,0,661.025022,1500,266.795469,456.289689
1503.884481,1,3296.52,2988.63,307.89,842.262706,2300,4922.59119,828.828133
132.471933,1,1767.75,500,1267.75,0,6000,1757.458646,169.684838
3516.835582,1,4019.73,1932.75,2086.98,0,12000,3376.57379,910.942173
838.594895,0.636364,258.49,258.49,0,2220.225056,2000,2670.428981,988.159544
93.672733,1,674.3,69.5,604.8,0,5400,812.396962,194.901529
1106.910402,1,515.98,286.81,229.17,0,12000,1867.692351,283.339719
13.173883,0.272727,1243.48,643.44,600.04,0,4800,1490.981521,17.053725
4157.933876,1,929.2,631.4,297.8,2592.238013,8000,934.634439,1076.539881
3789.302616,1,49.98,0,49.98,0,8500,1046.938327,1131.579706
41.143328,1,239.23,239.23,0,0,6000,309.734225,149.956376
2843.642245,1,116.75,116.75,0,229.950859,3000,830.607554,707.607834
150.351606,1,352.92,352.92,0,0,3100,0,
477.81804,1,515.6,515.6,0,0,7500,610.621157,277.826134
294.338354,1,1851.48,0,1851.48,0,1400,1479.799263,197.087803
58.811557,0.636364,370,370,0,19.719684,1200,1483.573731,144.531014
4476.972577,1,360.95,231,129.95,840.962414,7500,2230.331576,1484.636709
6851.036206,1,669.93,203.19,466.74,4588.030733,9500,2499.79919,1746.510786
4229.914629,0.909091,1631.85,1631.85,0,4350.228299,10000,6211.694188,1157.178012
11.799054,0.5,77.36,0,77.36,0,1200,103.635381,117.664686
17.125776,0.727273,95.76,0,95.76,0,4000,116.956664,135.178047
107.536958,1,555,0,555,0,1000,313.879828,48.96697
1624.004773,1,0,0,0,223.285625,1800,781.308189,489.267058
4226.8188,1,0,0,0,3425.647464,7000,1226.710941,1281.843775
47.722183,0.636364,440.37,105,335.37,0,1200,674.726783,168.430684
971.268179,0.777778,2336.32,1845.99,490.33,0,4000,299.485824,252.187792
33.015501,0.727273,295.56,108,187.56,0,3000,301.892766,165.877993
383.921461,1,6598.29,6598.29,0,0,9500,4371.05477,229.880036
1725.950669,0.727273,268,0,268,5074.475131,4500,8167.082676,760.852947
288.525281,1,341.7,341.7,0,0,1000,246.925425,237.035886
169.925245,1,2000,0,2000,0,7000,1862.047167,171.958681
1827.921694,1,3626.09,3626.09,0,1280.42318,6000,1962.883537,462.098001
5368.192094,1,4050.01,3863.11,186.9,4843.394482,13000,14290.99627,1337.235636
854.739785,1,0,0,0,298.390512,7000,1397.280901,249.103542
66.73904,0.545455,0,0,0,325.379938,2500,610.793225,110.712542
7064.55047,1,0,0,0,11582.49911,11500,7964.175992,1607.124085
739.124439,0.727273,380.8,323,57.8,983.2321,4500,464.271303,211.836739
1001.543878,1,2577.1,720.1,1857,2241.427898,15500,3875.419446,327.217973
6743.544354,1,1437.65,317.5,1120.15,1957.772343,8000,1585.561354,1696.945451
5342.348915,1,0,0,0,8075.196634,6000,6335.002819,938.210823
980.034696,1,275,0,275,0,1000,537.693669,649.808406
2374.665105,1,339.82,339.82,0,1434.174341,6000,622.389567,604.704131
633.396401,1,0,0,0,1330.106689,1500,116.50071,171.747655
2899.032432,0.857143,0,0,0,3431.707208,4000,407.402983,636.954252
2671.282197,1,2307.35,2165.12,142.23,0,7500,645.688177,623.12516
1138.314061,1,470.17,470.17,0,553.632474,2100,0,
8700.079439,1,20421.59,16864.56,3557.03,0,17000,13002.30393,2746.592199
1278.671515,1,229,229,0,1444.251462,1600,410.259989,456.099234
1375.25356,1,0,0,0,142.304216,1500,364.444624,404.839423
4496.709257,1,945.26,945.26,0,0,9500,1149.199704,1093.331983
955.117067,1,0,0,0,3798.701398,4500,2413.364689,284.390966
1390.597054,1,724.4,724.4,0,0,7000,998.57171,432.987767
1330.585412,1,304.6,304.6,0,0,8000,1310.489719,385.183578
177.592802,1,1471.55,1471.55,0,0,25000,1389.167981,262.826661
19.104261,0.636364,322.77,0,322.77,0,5300,409.550536,174.81905
1593.708884,1,1676.78,33.68,1643.1,1370.18527,1800,1542.745936,1458.898338
5.006737,1,100.3,100.3,0,0,5000,188.823702,16.853858
531.349404,1,1599.02,817.8,781.22,0,8000,1369.654983,200.078137
1184.529629,1,467.32,0,467.32,2337.837011,6500,903.639776,340.000899
